DOW,stop_id,direction_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,stop_name,stop_desc,platform_code,stop_lat,stop_lon
SA,1027,NA,331,1476,38,30.945945945945947,60,41.99999999999999,480,1110,20,TRUE,FALSE,1027,Chestnut Hill Ave @ Englewood Ave,,,42.337121,-71.152079
SA,1029,NA,331,1476,38,30.945945945945947,60,41.99999999999999,480,1110,20,TRUE,FALSE,1029,Chestnut Hill Ave @ Commonwealth Ave,,,42.338312,-71.153451
SA,1030,NA,331,1477,38,30.972972972972972,61,41.99999999999999,480,1110,20,TRUE,FALSE,1030,Chestnut Hill Ave @ Strathmore Rd,,,42.340595,-71.155037
SA,1033,NA,332,1478,38,30.972972972972972,61,41.599999999999994,480,1110,20,TRUE,FALSE,1033,Chestnut Hill Ave @ Wallingford Rd,,,42.344607,-71.15322
SA,1034,NA,333,1478,38,30.945945945945947,60,41.599999999999994,480,1110,20,TRUE,FALSE,1034,Chestnut Hill Ave @ Union St,,,42.346123,-71.152997
SA,1035,NA,333,1479,38,30.972972972972972,61,41.599999999999994,480,1110,20,TRUE,FALSE,1035,Market St @ Washington St,,,42.349261,-71.153309
SA,1036,NA,334,1480,38,30.972972972972972,61,41.599999999999994,480,1110,20,TRUE,FALSE,1036,Market St @ Sparhawk St,,,42.351738,-71.151763
SA,1038,NA,334,1480,38,30.972972972972972,62,41.599999999999994,480,1110,20,TRUE,FALSE,1038,Market St @ Morrow Rd,,,42.35403,-71.150376
SA,1039,NA,335,1481,38,30.972972972972972,62,41.599999999999994,480,1110,20,TRUE,FALSE,1039,Market St @ N Beacon St,,,42.355569,-71.149366
SA,104,NA,296,1517,114,10.805309734513274,20,14,480,1110,20,TRUE,TRUE,104,Massachusetts Ave @ Bigelow St,,,42.366779,-71.105813
SA,1040,NA,335,1485,56,20.90909090909091,46,31.800000000000004,480,1110,20,TRUE,FALSE,1040,Market St @ Guest St,,,42.357313,-71.148285
SA,1041,NA,335,1481,38,30.972972972972972,63,41.599999999999994,480,1110,20,TRUE,FALSE,1041,Market St @ Centola St,,,42.359279,-71.147082
SA,10413,NA,327,1496,136,8.65925925925926,20,13,480,1110,20,TRUE,TRUE,10413,Columbus Ave @ Weld Ave,,,42.314898,-71.097377
SA,10417,NA,505,1163,19,36.55555555555556,65,38.3,480,1110,20,FALSE,FALSE,10417,American Legion Hwy @ Blue Hill Ave,,,42.298267,-71.087238
SA,10418,NA,506,1165,19,36.611111111111114,65,37.6,480,1110,20,FALSE,FALSE,10418,American Legion Hwy opp Franklin Hill Ave,,,42.295828,-71.092507
SA,10419,NA,509,1169,19,36.666666666666664,66,37.6,480,1110,20,FALSE,FALSE,10419,American Legion Hwy @ Canterbury St,,,42.285933,-71.109847
SA,1042,NA,336,1482,38,30.972972972972972,62,41.599999999999994,480,1110,20,TRUE,FALSE,1042,Market St @ Lothrop St,,,42.360459,-71.146341
SA,10421,NA,509,1168,19,36.611111111111114,65,37.6,480,1110,20,FALSE,FALSE,10421,American Legion Hwy @ Walk Hill St,,,42.28745,-71.10739
SA,10422,NA,510,1169,19,36.611111111111114,65,37.6,480,1110,20,FALSE,FALSE,10422,Opp 684 American Legion Hwy,,,42.284762,-71.111695
SA,10423,NA,511,1170,19,36.611111111111114,65,37.6,480,1110,20,FALSE,FALSE,10423,American Legion Hwy @ Stella Rd,,,42.280752,-71.116254
SA,10424,NA,511,1171,19,36.666666666666664,66,37.6,480,1110,20,FALSE,FALSE,10424,American Legion Hwy @ Cummins Hwy,,,42.278467,-71.116716
SA,10425,NA,512,1172,19,36.666666666666664,66,37.6,480,1110,20,FALSE,FALSE,10425,Opp 950 American Legion Hwy,,,42.274382,-71.116781
SA,10427,NA,507,1165,19,36.55555555555556,65,38.3,480,1110,20,FALSE,FALSE,10427,American Legion Hwy opp Kingbird Rd,,,42.293255,-71.094593
SA,1043,NA,336,1499,101,11.63,41,21.10000000000001,480,1110,20,TRUE,TRUE,1043,Western Ave @ Mackin St,,,42.361668,-71.144413
SA,1045,NA,336,1500,101,11.64,41,21.10000000000001,480,1110,20,TRUE,TRUE,1045,450 Western Ave,,,42.362164,-71.141783
SA,1046,NA,337,1500,101,11.63,41,21.10000000000001,480,1110,20,TRUE,TRUE,1046,Western Ave @ Litchfield St,,,42.362531,-71.139786
SA,1049,NA,337,1501,101,11.64,41,21.10000000000001,480,1110,20,TRUE,TRUE,1049,Western Ave @ Everett St,,,42.363093,-71.135443
SA,1051,NA,371,1502,63,18.241935483870968,50,27.799999999999997,480,1110,20,TRUE,TRUE,1051,Western Ave @ Travis St,,,42.363248,-71.128518
SA,1052,NA,372,1503,63,18.241935483870968,50,27.799999999999997,480,1110,20,TRUE,TRUE,1052,130 Western Ave,,,42.363526,-71.125043
SA,10522,NA,308,1523,53,23.365384615384617,70,45,480,1110,20,TRUE,FALSE,10522,Circuit Dr @ Glen Ln,,,42.305104,-71.094684
SA,1053,NA,373,1504,63,18.241935483870968,50,27.799999999999997,480,1110,20,TRUE,TRUE,1053,Western Ave @ Genzyme,,,42.363915,-71.119805
SA,10540,NA,371,1434,33,33.21875,65,45,480,1110,20,TRUE,FALSE,10540,Morton St @ Evans St,,,42.280886,-71.084654
SA,1055,NA,362,1506,81,14.3,49,21.200000000000017,480,1110,20,TRUE,TRUE,1055,River St opp Blackstone St,,,42.361913,-71.114378
SA,1056,NA,363,1506,81,14.2875,49,21.200000000000017,480,1110,20,TRUE,TRUE,1056,River St @ Fairmont St,,,42.362565,-71.112387
SA,10569,NA,358,1506,65,17.9375,46,32,480,1110,20,TRUE,TRUE,10569,2165 Dorchester Ave,,,42.276285,-71.067029
SA,1057,NA,364,1507,81,14.2875,49,22,480,1110,20,TRUE,TRUE,1057,River St @ Kelly Rd,,,42.363156,-71.110605
SA,1058,NA,364,1507,81,14.2875,49,21.200000000000017,480,1110,20,TRUE,TRUE,1058,River St @ Pleasant St,,,42.36385,-71.108586
SA,10582,NA,276,1482,28,44.666666666666664,72,59.400000000000006,480,1110,20,TRUE,FALSE,10582,River St opp Fremont St,,,42.269983,-71.089868
SA,1059,NA,366,1508,81,14.275,48,22,480,1110,20,TRUE,TRUE,1059,River St @ Green St,,,42.365072,-71.105142
SA,10590,NA,284,1505,114,10.805309734513274,20,14,480,1110,20,TRUE,TRUE,10590,Massachusetts Ave @ Washington St,,,42.336621,-71.076956
SA,106,NA,297,1518,114,10.805309734513274,20,14,480,1110,20,TRUE,TRUE,106,Massachusetts Ave @ Hancock St,,,42.36839,-71.108618
SA,1060,NA,325,1520,61,19.916666666666668,50,38,480,1110,20,TRUE,TRUE,1060,Magazine St @ Green St,,,42.365114,-71.104311
SA,10603,NA,304,1518,98,12.515463917525773,33,23.400000000000006,480,1110,20,TRUE,TRUE,10603,Washington St @ Durnell Ave,,,42.282287,-71.132671
SA,1061,NA,303,1513,83,14.75609756097561,53,20,480,1110,20,TRUE,TRUE,1061,Western Ave @ Kinnaird St,,,42.364952,-71.108901
SA,10612,NA,306,1522,71,17.37142857142857,33,26.200000000000003,480,1110,20,TRUE,TRUE,10612,Washington St opp W Boundary Rd,,,42.26792,-71.149996
SA,10618,NA,308,1525,90,13.674157303370787,35,24,480,1110,20,TRUE,TRUE,10618,Washington St @ Sumner St,,,42.256411,-71.163235
SA,1062,NA,303,1513,83,14.75609756097561,54,20,480,1110,20,TRUE,TRUE,1062,Western Ave @ Howard St,,,42.364798,-71.110649
SA,10625,NA,337,1542,83,14.695121951219512,44,25.900000000000006,480,1110,20,TRUE,TRUE,10625,Washington St opp Heron St,,,42.26883,-71.148551
SA,10633,NA,342,1546,98,12.412371134020619,43,23.400000000000006,480,1110,20,TRUE,TRUE,10633,Washington St @ Rosecliff St,,,42.282087,-71.132727
SA,1064,NA,303,1514,83,14.768292682926829,53,20,480,1110,20,TRUE,TRUE,1064,Western Ave @ Putnam Ave,,,42.364492,-71.114114
SA,10642,NA,278,1515,403,3.0771144278606966,21,8,480,1110,20,TRUE,TRUE,10642,Forest Hills,Forest Hills - Upper Busway,,42.299936,-71.114324
SA,1067,NA,304,1515,64,19.22222222222222,60,25,480,1110,20,TRUE,TRUE,1067,Western Ave opp Genzyme,,,42.364074,-71.119704
SA,1068,NA,304,1516,64,19.238095238095237,60,25,480,1110,20,TRUE,TRUE,1068,125 Western Ave,,,42.363686,-71.124387
SA,107,NA,297,1519,114,10.814159292035399,20,14,480,1110,20,TRUE,TRUE,107,Massachusetts Ave @ Dana St,,,42.369265,-71.110773
SA,1070,NA,305,1517,64,19.238095238095237,60,25,480,1110,20,TRUE,TRUE,1070,Western Ave @ N Harvard St,,,42.363284,-71.129148
SA,1071,NA,305,1518,102,12.009900990099009,60,19,480,1110,20,TRUE,TRUE,1071,Western Ave opp Riverdale St,,,42.363253,-71.132079
SA,1072,NA,306,1519,102,12.009900990099009,60,19,480,1110,20,TRUE,TRUE,1072,Western Ave @ Everett St,,,42.363179,-71.135542
SA,1074,NA,306,1520,102,12.01980198019802,60,19,480,1110,20,TRUE,TRUE,1074,367 Western Ave opp Brighton Mills Mall,,,42.362807,-71.138519
SA,1075,NA,306,1520,102,12.01980198019802,60,19,480,1110,20,TRUE,TRUE,1075,Western Ave opp Litchfield St,,,42.362662,-71.139575
SA,1076,NA,307,1520,102,12.009900990099009,60,19,480,1110,20,TRUE,TRUE,1076,445 Western Ave,,,42.362341,-71.14136
SA,10768,NA,330,1257,26,37.08,60,44.2,480,1110,20,TRUE,FALSE,10768,Centre St @ Grove St,,,42.268863,-71.161907
SA,10769,NA,347,1282,26,37.4,60,43.800000000000004,480,1110,20,TRUE,FALSE,10769,Centre St @ Grove St,,,42.268891000000004,-71.161806
SA,1077,NA,307,1521,102,12.01980198019802,60,19,480,1110,20,TRUE,TRUE,1077,495 Western Ave,,,42.361858,-71.144012
SA,10777,NA,299,1532,38,33.32432432432432,65,35,480,1110,20,TRUE,FALSE,10777,Spring St @ Cass St,,,42.27717,-71.164194
SA,1079,NA,315,1518,57,21.482142857142858,57,39.5,480,1110,20,TRUE,FALSE,1079,Market St @ Vineland St,,,42.357084,-71.148576
SA,108,NA,298,1520,114,10.814159292035399,20,14,480,1110,20,TRUE,TRUE,108,Massachusetts Ave @ Trowbridge St,,,42.37027,-71.112998
SA,1080,NA,316,1458,38,30.864864864864863,62,43.199999999999996,480,1110,20,TRUE,FALSE,1080,Market St @ N Beacon St,,,42.355813,-71.14937
SA,1081,NA,316,1459,38,30.89189189189189,63,43.199999999999996,480,1110,20,TRUE,FALSE,1081,Market St @ Keenan Rd,,,42.353716,-71.150702
SA,10820,NA,295,1528,38,33.32432432432432,65,35,480,1110,20,TRUE,FALSE,10820,Veterans Hospital West Roxbury,,,42.275343,-71.171831
SA,1083,NA,316,1459,38,30.89189189189189,63,42.599999999999994,480,1110,20,TRUE,FALSE,1083,Market St @ Arlington St,,,42.35151,-71.152061
SA,10833,NA,373,1370,52,19.54901960784314,50,32,480,1110,20,TRUE,TRUE,10833,Dedham Mall @ Stop & Shop,,,42.258725,-71.16853
SA,10835,NA,365,1372,104,9.776699029126213,41,17.799999999999997,480,1110,20,TRUE,TRUE,10835,Dedham Mall @ South Side,,,42.253283,-71.170494
SA,1084,NA,317,1460,38,30.89189189189189,63,42.599999999999994,480,1110,20,TRUE,FALSE,1084,Chestnut Hill Ave @ Washington St,,,42.349027,-71.153531
SA,1085,NA,318,1461,38,30.89189189189189,63,42.599999999999994,480,1110,20,TRUE,FALSE,1085,Chestnut Hill Ave @ Academy Hill Rd,,,42.347089,-71.15375
SA,1086,NA,318,1462,38,30.91891891891892,64,42.599999999999994,480,1110,20,TRUE,FALSE,1086,Chestnut Hill Ave @ Jackson Ave,,,42.344534,-71.153418
SA,1088,NA,319,1463,38,30.91891891891892,64,42.599999999999994,480,1110,20,TRUE,FALSE,1088,Chestnut Hill Ave @ Embassy Rd,,,42.341436,-71.154691
SA,1089,NA,320,1463,38,30.89189189189189,63,42.599999999999994,480,1110,20,TRUE,FALSE,1089,Chestnut Hill Ave @ South St,,,42.340595,-71.155272
SA,109,NA,300,1523,114,10.823008849557523,20,14,480,1110,20,TRUE,TRUE,109,Massachusetts Ave @ Bow St,,,42.372099,-71.115371
SA,1090,NA,320,1464,38,30.91891891891892,64,42.599999999999994,480,1110,20,TRUE,FALSE,1090,Chestnut Hill Ave @ Commonwealth Ave,,,42.33833,-71.153702
SA,1092,NA,321,1465,38,30.91891891891892,64,42.599999999999994,480,1110,20,TRUE,FALSE,1092,Chestnut Hill Ave @ Beacon St,,,42.336386,-71.151428
SA,10923,NA,354,1470,23,50.72727272727273,59,55.900000000000006,480,1110,20,TRUE,FALSE,10923,Cummins Hwy @ Wood Ave,,,42.274133,-71.109187
SA,10928,NA,288,1511,96,12.873684210526315,21,16.60000000000001,480,1110,20,TRUE,TRUE,10928,Harvard Ave @ Brighton Ave,,,42.352614,-71.132097
SA,1094,NA,346,1481,18,66.76470588235294,75,70,480,1110,20,TRUE,FALSE,1094,Brooks St @ Faneuil St,,,42.352511,-71.163102
SA,109802,NA,322,1512,51,23.8,45,25,480,1110,20,TRUE,FALSE,109802,Saratoga St @ Teragram St,,,42.383937,-70.999451
SA,109804,NA,323,1513,51,23.8,46,26,480,1110,20,TRUE,FALSE,109804,Main St @ Pleasant St,,,42.38233,-70.991479
SA,109805,NA,324,1514,51,23.8,45,25,480,1110,20,TRUE,FALSE,109805,Main St @ Beal St,,,42.382135,-70.98896
SA,109807,NA,325,1515,26,47.6,90,45,480,1110,20,TRUE,FALSE,109807,Hermon St @ Lincoln St,,,42.379617,-70.985872
SA,109809,NA,327,1517,26,47.6,90,45,480,1110,20,TRUE,FALSE,109809,Pauline St opp Woodside Ave,,,42.375909,-70.987693
SA,109810,NA,328,1518,26,47.6,90,45,480,1110,20,TRUE,FALSE,109810,Pauline St @ Pleasant St,,,42.374436,-70.991198
SA,109811,NA,328,1518,26,47.6,90,45,480,1110,20,TRUE,FALSE,109811,Pleasant St @ Somerset Ave,,,42.37318,-70.989766
SA,109812,NA,329,1519,26,47.6,90,45,480,1110,20,TRUE,FALSE,109812,Pleasant St @ Bartlett Rd,,,42.372904,-70.987328
SA,109814,NA,329,1519,26,47.6,90,45,480,1110,20,TRUE,FALSE,109814,Pleasant St @ Sunnyside Ave,,,42.372595,-70.984668
SA,109815,NA,330,1520,26,47.6,90,45,480,1110,20,TRUE,FALSE,109815,Pleasant St @ Seaview Ave,,,42.372389,-70.98292
SA,109816,NA,330,1520,26,47.6,90,45,480,1110,20,TRUE,FALSE,109816,Pleasant St @ Winthrop St,,,42.372198,-70.981132
SA,109817,NA,331,1521,26,47.6,90,45,480,1110,20,TRUE,FALSE,109817,Washington Ave opp Willow Ave,,,42.372168,-70.978521
SA,109818,NA,331,1521,26,47.6,90,45,480,1110,20,TRUE,FALSE,109818,Washington Ave opp Lewis Ave,,,42.372021,-70.976842
SA,109819,NA,331,1521,26,47.6,90,45,480,1110,20,TRUE,FALSE,109819,Washington Ave opp River Rd,,,42.3719,-70.974424
SA,109820,NA,332,1522,26,47.6,90,45,480,1110,20,TRUE,FALSE,109820,Washington Ave opp Veterans Rd,,,42.372456,-70.97191
SA,109821,NA,306,1525,52,23.901960784313726,46,26,480,1110,20,TRUE,FALSE,109821,Veterans Rd @ Washington Ave,,,42.372701,-70.971585
SA,109822,NA,306,1525,52,23.901960784313726,46,26,480,1110,20,TRUE,FALSE,109822,Veterans Rd @ Cutler St,,,42.374284,-70.972804
SA,109823,NA,307,1526,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109823,Veterans Rd @ Levy Bramson Way,,,42.375878,-70.97402
SA,109824,NA,307,1526,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109824,Veterans Rd opp Seafoam Ave,,,42.377434,-70.974987
SA,109825,NA,308,1527,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109825,Veterans Rd @ Hadassah Way,,,42.378929,-70.975801
SA,109826,NA,309,1528,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109826,Veterans Rd @ Shirley St,,,42.381135,-70.975503
SA,109827,NA,309,1528,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109827,Veterans Rd @ Locust St,,,42.382563,-70.973827
SA,109828,NA,310,1529,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109828,Crest Ave @ Grovers Ave,,,42.384521,-70.973152
SA,109829,NA,310,1529,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109829,Crest Ave @ Highland Ave,,,42.386455,-70.975745
SA,109830,NA,311,1530,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109830,Revere St opp Summit Ave,,,42.384736,-70.978052
SA,109831,NA,312,1531,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109831,Revere St @ Governors Dr,,,42.38248,-70.980365
SA,109832,NA,312,1531,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109832,Revere St @ Winthrop St,,,42.38167,-70.98227
SA,109834,NA,313,1532,52,23.901960784313726,46,24,480,1110,20,TRUE,FALSE,109834,Main St @ Douglas St,,,42.382016,-70.986486
SA,109835,NA,314,1533,52,23.901960784313726,45,25,480,1110,20,TRUE,FALSE,109835,Main St @ Fairview St,,,42.382255,-70.988942
SA,109836,NA,315,1534,52,23.901960784313726,45,25,480,1110,20,TRUE,FALSE,109836,Main St @ Pleasant St,,,42.38247,-70.991716
SA,109838,NA,316,1535,52,23.901960784313726,45,25,480,1110,20,TRUE,FALSE,109838,Saratoga St opp Teragram St,,,42.383963,-70.999159
SA,109841,NA,333,1483,50,23.46938775510204,45,25,480,1110,20,TRUE,FALSE,109841,Shirley St opp Moore St,,,42.370713,-70.970441
SA,109842,NA,333,1483,50,23.46938775510204,45,25,480,1110,20,TRUE,FALSE,109842,Shirley St opp Crystal Cove Ave,,,42.369467,-70.971284
SA,109844,NA,335,1485,50,23.46938775510204,45,25,480,1110,20,TRUE,FALSE,109844,Shirley St @ Pontos St,,,42.36538,-70.96932
SA,109845,NA,335,1485,50,23.46938775510204,45,25,480,1110,20,TRUE,FALSE,109845,Shirley St @ Petrel St,,,42.363754,-70.970139
SA,109846,NA,335,1485,50,23.46938775510204,45,25,480,1110,20,TRUE,FALSE,109846,Shirley St opp Yirrell Beach,,,42.36303,-70.97039
SA,109848,NA,336,1486,50,23.46938775510204,45,25,480,1110,20,TRUE,FALSE,109848,Shirley St @ Bay View Ave,,,42.360982,-70.970887
SA,109849,NA,337,1486,50,23.448979591836736,46,24,480,1110,20,TRUE,FALSE,109849,Tafts Ave @ Otis St,,,42.358897,-70.970587
SA,109853,NA,300,1490,51,23.8,45,25,480,1110,20,TRUE,FALSE,109853,Deer Island - MWRA Gate,,,42.35569,-70.967704
SA,109857,NA,301,1491,51,23.8,45,25,480,1110,20,TRUE,FALSE,109857,Tafts Ave @ Otis St,,,42.359196,-70.970574
SA,109858,NA,302,1492,51,23.8,45,25,480,1110,20,TRUE,FALSE,109858,Shirley St @ Bay View Ave,,,42.360776,-70.970795
SA,109860,NA,302,1492,51,23.8,45,25,480,1110,20,TRUE,FALSE,109860,Shirley St @ Yirrell Beach,,,42.362996,-70.970216
SA,109861,NA,302,1492,51,23.8,45,25,480,1110,20,TRUE,FALSE,109861,Shirley St @ Petrel St,,,42.363542,-70.970071
SA,109862,NA,303,1493,51,23.8,46,26,480,1110,20,TRUE,FALSE,109862,Shirley St opp Pontos St,,,42.365243,-70.96921
SA,109864,NA,305,1495,51,23.8,46,26,480,1110,20,TRUE,FALSE,109864,Shirley St @ Crystal Cove Ave,,,42.369295,-70.971194
SA,109865,NA,305,1495,51,23.8,46,26,480,1110,20,TRUE,FALSE,109865,Shirley St @ Moore St,,,42.370549,-70.970361
SA,109868,NA,324,1514,51,23.8,46,26,480,1110,20,TRUE,FALSE,109868,Main St @ Hermon St,,,42.381889,-70.98615
SA,109870,NA,371,1476,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109870,Main St @ Winthrop St,,,42.381544,-70.982478
SA,109871,NA,371,1476,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109871,Revere St opp Governors Dr,,,42.382314,-70.980466
SA,109872,NA,372,1477,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109872,Revere St @ Summit Ave,,,42.384712,-70.977889
SA,109873,NA,373,1478,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109873,Crest Ave @ Revere St,,,42.386405,-70.975838
SA,109874,NA,373,1478,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109874,Crest Ave @ Grovers Ave,,,42.384428,-70.973253
SA,109875,NA,374,1479,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109875,Beach Rd @ Locust St,,,42.382589,-70.973709
SA,109877,NA,375,1480,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109877,Shirley St opp Coral Ave,,,42.379053999999996,-70.975001
SA,109878,NA,376,1481,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109878,Shirley St opp Seafoam Ave,,,42.377526,-70.974688
SA,109879,NA,376,1481,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109879,Shirley St @ Levy Bramson Way,,,42.376141,-70.973918
SA,109880,NA,376,1481,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109880,Shirley St @ Cutler St,,,42.374554,-70.972555
SA,109883,NA,352,1452,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109883,Washington Ave @ River Rd,,,42.372069,-70.97424
SA,109884,NA,352,1452,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109884,Washington Ave @ Lewis Ave,,,42.372114,-70.976577
SA,109885,NA,353,1453,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109885,Washington Ave @ Willow Ave,,,42.37228,-70.978265
SA,109886,NA,353,1453,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109886,Washington Ave @ Winthrop St,,,42.372303,-70.980875
SA,109887,NA,353,1453,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109887,Pleasant St @ Vine Ave,,,42.372479,-70.982654
SA,109888,NA,354,1454,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109888,Pleasant St @ Buchanan St,,,42.372686,-70.984401
SA,109890,NA,354,1454,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109890,Pleasant St @ Bartlett Rd,,,42.372995,-70.987061
SA,109891,NA,355,1455,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109891,Pleasant St @ Somerset Ave,,,42.373301,-70.989729
SA,109892,NA,355,1455,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109892,Pauline St @ Pleasant St,,,42.37431,-70.991123
SA,109893,NA,356,1456,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109893,Pauline St @ Woodside Ave,,,42.375811,-70.987602999999993
SA,109894,NA,357,1457,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109894,Hermon St @ Belcher St,,,42.378202,-70.985457
SA,109895,NA,358,1458,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109895,Hermon St @ Lincoln St,,,42.379628,-70.985699
SA,109898,NA,351,1482,50,23.081632653061224,39,31,480,1110,20,TRUE,FALSE,109898,Shirley St @ Washington Ave,,,42.372758,-70.971283
SA,109899,NA,311,1530,27,46.88461538461539,90,45,480,1110,20,TRUE,FALSE,109899,Revere St @ Golden Dr,,,42.385674,-70.976635
SA,109900,NA,372,1477,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109900,Revere St @ Hutchinson St,,,42.385582,-70.976529
SA,109901,NA,375,1480,25,46.041666666666664,70,45,480,1110,20,TRUE,FALSE,109901,Shirley St @ Beach Rd,,,42.380764,-70.974996
SA,109905,NA,357,1457,25,45.833333333333336,65,45,480,1110,20,TRUE,FALSE,109905,Pauline St @ Hermon St,,,42.376865,-70.984489
SA,109912,NA,302,1492,51,23.8,46,26,480,1110,20,TRUE,FALSE,109912,Tafts Ave @ Shirley St,,,42.360232,-70.971021
